effect,group,term,estimate,std.error,statistic,df,p.value
fixed,NA,X_c:X_f,0.25012010120907713,0.0640872181158136,3.90280790089966,20.012060984982885,8.821362867527922e-4
fixed,NA,X_a:X_c:X_f,0.14111182192886665,0.04993545144383814,2.8258845739599168,14445.744774708879,0.0047214955091325105
ran_pars,subj_id,sd__(Intercept),0.22053347404634271,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.19541430100396617,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.06239543660999825,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.36459679830636804,NA,NA,NA,NA
fixed,NA,(Intercept),-0.06753219918803244,0.03977613218532471,-1.6978070887683807,45.706750520491305,0.09634373739005504
fixed,NA,X_a,0.26024523160197505,0.023405413624389037,11.119018692786224,1240.0019081665441,1.914518986455712e-27
fixed,NA,X_c,0.18569321262050106,0.023946333836629873,7.754557081153384,20.020612858753896,1.8670459572807436e-7
fixed,NA,X_f,0.2420427562663464,0.029322886552840717,8.254397323066339,20.006265528021434,7.145841405581359e-8
fixed,NA,X_a:X_c,0.26510482608223523,0.020677049896924295,12.821211314176375,14325.089176237274,2.0031643427477456e-37
fixed,NA,X_a:X_f,0.3162363264019768,0.025216437224117413,12.540880521357838,14282.371133717055,6.892587260793279e-36
fixed,NA,X_c:X_f,0.27291931268363445,0.05864917907860237,4.6534208487021536,20.01091917191583,1.5291028824386218e-4
fixed,NA,X_a:X_c:X_f,0.14716765851418012,0.05054843529767534,2.9114186749307387,14309.34472634057,0.003603468950321193
ran_pars,subj_id,sd__(Intercept),0.20995846144157404,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.23700969753793585,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.056836340823789806,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.35941452618507613,NA,NA,NA,NA
fixed,NA,(Intercept),0.053844644371730026,0.031810758326976864,1.692655164591518,46.89404179771332,0.09715585319798863
fixed,NA,X_a,0.20044578436996524,0.02309453209679701,8.679361137512076,1242.72763104857,1.2280224228576072e-17
fixed,NA,X_c,0.20995440823101807,0.02108614240949619,9.956985215866922,19.9926929597412,3.4138329847391175e-9
fixed,NA,X_f,0.2042632016635161,0.02582098663599231,7.9107434794451335,19.979805324412336,1.3954700429296957e-7
fixed,NA,X_a:X_c,0.2334481835532272,0.020628044452287643,11.3170293041199,14398.71361108679,1.4407564495596764e-29
fixed,NA,X_a:X_f,0.23164117429622047,0.025229971924869674,9.181190331325231,14395.258138490368,4.835185659264421e-20
fixed,NA,X_c:X_f,0.19121915660940245,0.0516433260463174,3.7026886385649047,19.981902901540955,0.0014100934706335706
fixed,NA,X_a:X_c:X_f,0.09248382883547952,0.050446850867697776,1.8332924106209956,14390.21975284303,0.06677974207540971
ran_pars,subj_id,sd__(Intercept),0.2114444733997561,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.18610274784443095,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.04952865294248523,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.36466040008500883,NA,NA,NA,NA
fixed,NA,(Intercept),-0.03586887235929169,0.033569087708759694,-1.0685090006164177,51.38659509908478,0.29028488593388785
fixed,NA,X_a,0.15848348724696976,0.023683595422502302,6.691698807537944,1233.748241351316,3.338596107176737e-11
fixed,NA,X_c,0.13985070440393718,0.027675912719503558,5.0531559996351145,20.022906430298885,6.063160670956613e-5
fixed,NA,X_f,0.08830675557675524,0.033898429123381695,2.6050397573097275,20.028797459292107,0.01692881651247928
fixed,NA,X_a:X_c,0.17424778508709649,0.020935102477619094,8.323235354275338,14143.786995864655,9.337261348274777e-17
fixed,NA,X_a:X_f,0.14248080618543413,0.025666884275252724,5.5511531768898825,14167.756557008346,2.8888919217156932e-8
fixed,NA,X_c:X_f,0.12757419262850075,0.0677938137816012,1.8817969592252615,20.0251946680306,0.07448052308801574
fixed,NA,X_a:X_c:X_f,0.1340962367730573,0.0512525822157943,2.6163801115123797,14143.940498675698,0.008896202790146622
ran_pars,subj_id,sd__(Intercept),0.21393016146943997,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.18969714435097185,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.06616066796896622,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3653096481233623,NA,NA,NA,NA
fixed,NA,(Intercept),0.031588797547050684,0.03312647038560291,0.9535817483525044,46.847432131606155,0.34519000243846365
fixed,NA,X_a,0.20577502736790063,0.023289356174032945,8.835582479404676,1239.3914239526332,3.3406665516165095e-18
fixed,NA,X_c,0.16426742445500547,0.02186178243235758,7.513908116287609,19.96844269950212,3.05839659426006e-7
fixed,NA,X_f,0.1923038083608807,0.02677048920058405,7.183425260554642,19.954763867052762,5.979041120712987e-7
fixed,NA,X_a:X_c,0.2614922601548166,0.021202890010428205,12.332859342580516,14328.42167546007,9.045898922897808e-35
fixed,NA,X_a:X_f,0.19387261934015876,0.02596840040697965,7.465712801010674,14326.704240226807,8.762148031218344e-14
fixed,NA,X_c:X_f,0.22796196183113462,0.05354002070476195,4.257786209837219,19.95334854009358,3.867681229566326e-4
fixed,NA,X_a:X_c:X_f,0.1600653743040832,0.05192502520504486,3.0826248744609526,14327.710921076268,0.002055732861853546
ran_pars,subj_id,sd__(Intercept),0.20694922342784763,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.19435921999762457,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.0514496884159667,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.36940704993712625,NA,NA,NA,NA
fixed,NA,(Intercept),0.028157556553823165,0.032877148805157144,0.8564476415122209,52.10994575441543,0.39567160162707593
fixed,NA,X_a,0.17216170314561322,0.023046789661964162,7.470094779827168,1235.7816190331544,1.5099488547538585e-13
fixed,NA,X_c,0.24590222467648484,0.027922185571152457,8.806696884449346,20.01310922983151,2.5478406100726566e-8
fixed,NA,X_f,0.1364955816147698,0.03420069346934259,3.991017952227316,20.02045073789996,7.172530652756225e-4
fixed,NA,X_a:X_c,0.2569719397846917,0.02017054028622814,12.73996314120275,14367.997978756011,5.619603547083131e-37
fixed,NA,X_a:X_f,0.23870186272439858,0.024745917035906388,9.646111008052019,14351.456840302648,5.951890207532272e-22
fixed,NA,X_c:X_f,0.1923527586638679,0.06840051662403056,2.812153594119058,20.01943573751453,0.010757066786623842
fixed,NA,X_a:X_c:X_f,0.24736059465748927,0.04953893888593786,4.9932558149263295,14366.51424293571,6.00660662636669e-7
ran_pars,subj_id,sd__(Intercept),0.21347559444912884,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.18443369956356712,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.06685969531481588,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.35882649351934415,NA,NA,NA,NA
fixed,NA,(Intercept),-0.01961109975062358,0.038780970497698956,-0.5056887308116024,49.53476093584221,0.6153181826758907
fixed,NA,X_a,0.20101472047067645,0.023452298962097322,8.57121601577519,1238.5210034611116,3.0057362526301007e-17
fixed,NA,X_c,0.15802610224218505,0.029093208754821062,5.4317178821328325,19.99551797655777,2.570933430657748e-5
fixed,NA,X_f,0.20500676610482688,0.035631898555462456,5.753461769255033,19.995850811607188,1.249896434358502e-5
fixed,NA,X_a:X_c,0.12649138467553567,0.021135848611817446,5.984684457136582,14215.903713259948,2.220240754942206e-9
fixed,NA,X_a:X_f,0.052984485971893515,0.02582179275783609,2.051929022465507,14205.44629913455,0.04019485020497988
fixed,NA,X_c:X_f,0.1266685944129516,0.07126009501029473,1.7775529824181708,19.991702722834397,0.09069438164628206
fixed,NA,X_a:X_c:X_f,0.10054069484067547,0.051628497555165395,1.9473875785993398,14198.134922975121,0.051507972506347303
ran_pars,subj_id,sd__(Intercept),0.20951016197633027,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.22432068462412164,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.06973283725730475,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3637023505178369,NA,NA,NA,NA
fixed,NA,(Intercept),-0.04021904156719999,0.03893197414996043,-1.033059392577473,47.243103362305895,0.3068356747307399
fixed,NA,X_a,0.1974604892024263,0.02346621734243346,8.414670601612587,1240.3664534709983,1.0722899891411117e-16
fixed,NA,X_c,0.23356610135189754,0.0258805762302773,9.024764335758956,20.0030545055839,1.7231157124582596e-8
fixed,NA,X_f,0.19973134481410387,0.031690960749192344,6.3024704866101,19.98753702183465,3.7613949590914e-6
fixed,NA,X_a:X_c,0.15898356033504327,0.021082419191578522,7.541049197928388,14298.04960408518,4.942246731511689e-14
fixed,NA,X_a:X_f,0.1635672008707756,0.025785559964244656,6.343364313111088,14266.087110861246,2.31580939149497e-10
fixed,NA,X_c:X_f,0.14858822235269395,0.06338674199971825,2.344153014732236,19.99362031242496,0.029512526919472818
fixed,NA,X_a:X_c:X_f,0.1847107498497474,0.05158931056644587,3.5804074104042174,14270.315142101854,3.441982346696102e-4
ran_pars,subj_id,sd__(Intercept),0.20699428523253538,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.22932955008839964,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.06166599757465827,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.36409976234037716,NA,NA,NA,NA
fixed,NA,(Intercept),0.005537484619750498,0.03484233802614104,0.15892976572341122,46.00486188515932,0.8744198676075954
fixed,NA,X_a,0.23349592515310788,0.023469008865905083,9.94911742916942,1237.6253077087317,1.731815305089713e-22
fixed,NA,X_c,0.2145448206911054,0.02170212605612844,9.885889526962742,19.967536274511527,3.897635077158335e-9
fixed,NA,X_f,0.14710569485892616,0.026575637819845573,5.5353589575590085,19.95574490290341,2.049884791523163e-5
fixed,NA,X_a:X_c,0.16128940326495067,0.02144876012699826,7.519754163408746,14268.385484350752,5.814711560946745e-14
fixed,NA,X_a:X_f,0.21994814819136918,0.02622000181914965,8.388563422247024,14247.553373980914,5.379514601466032e-17
fixed,NA,X_c:X_f,0.05162368117054566,0.05315780803630465,0.971140140603404,19.965566814430808,0.34309757033085797
fixed,NA,X_a:X_c:X_f,0.29337498154088304,0.052551821100481795,5.582584492741649,14285.867890237447,2.4128611457117184e-8
ran_pars,subj_id,sd__(Intercept),0.2094595976447195,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.20610029003802782,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.05098690871461538,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.37306549681310325,NA,NA,NA,NA
fixed,NA,(Intercept),0.028153115375687897,0.035998092392311824,0.7820724239737938,51.341676130906194,0.43776407818020235
fixed,NA,X_a,0.19997453973865964,0.023066826210553393,8.669356499819143,1244.3368783139572,1.3322879193061705e-17
fixed,NA,X_c,0.1441705312986587,0.029414540870502444,4.901335429078076,20.003594209412757,8.621702867401552e-5
fixed,NA,X_f,0.18512315472349614,0.036024870789404403,5.138759714245647,20.002624289520185,4.9981388069593226e-5
fixed,NA,X_a:X_c,0.14177620335798014,0.020943278009936325,6.769532605674998,14328.094310144108,1.3422279096442545e-11
fixed,NA,X_a:X_f,0.21364049939595187,0.02566698822646854,8.323551540637698,14313.116293278452,9.302948805497649e-17
fixed,NA,X_c:X_f,0.30329729812402456,0.07204868901129492,4.209615779080689,20.001466636436106,4.3086164674413865e-4
fixed,NA,X_a:X_c:X_f,0.26296991623964516,0.05128594610558379,5.1275239360557325,14303.315128348748,2.9741074897270424e-7
ran_pars,subj_id,sd__(Intercept),0.20764706435364488,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.2045211909017688,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.07054302237938694,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.36392738037584627,NA,NA,NA,NA
fixed,NA,(Intercept),0.05713454194321152,0.029675067863487597,1.9253382066738336,51.21889353535087,0.059748124674266274
fixed,NA,X_a,0.16230236712935633,0.023560803379444144,6.888660140976289,1232.5061197096704,8.95804948663698e-12
fixed,NA,X_c,0.19635110795999486,0.02452138697754946,8.007341026009826,19.984299901753054,1.155694764985504e-7
fixed,NA,X_f,0.09734254472839278,0.0300346989065166,3.241002849117041,19.990281679451964,0.004095956777930863
fixed,NA,X_a:X_c,0.19880707847002743,0.0206776088803778,9.614606776835169,14284.526001336197,8.07721880631528e-22
fixed,NA,X_a:X_f,0.20797833982475628,0.02527611754915805,8.228254969153047,14285.02632991289,2.062590589473232e-16
fixed,NA,X_c:X_f,0.03223097186922993,0.06006753276744038,0.5365789201633521,19.987798776999387,0.5974808371640306
fixed,NA,X_a:X_c:X_f,0.08619111054565576,0.05053323299544628,1.7056322233216847,14282.579139305186,0.08809831910490906
ran_pars,subj_id,sd__(Intercept),0.21535998660820233,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.1666115469939934,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.05824202945408588,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.36480067587917625,NA,NA,NA,NA
fixed,NA,(Intercept),0.00232095494620955,0.031923753812608834,0.07270307119374067,43.539076649583365,0.9423753758049436
fixed,NA,X_a,0.13954386822374987,0.02307478373680242,6.047461584707667,1232.8835470479266,1.947739179357102e-9
fixed,NA,X_c,0.16637731438840814,0.01654191474604885,10.057923580349035,19.962168284234796,2.925951040209531e-9
fixed,NA,X_f,0.23858438579720356,0.02026262976697535,11.774601250724901,19.973941343568633,1.9302320641731776e-10
fixed,NA,X_a:X_c,0.13262544140370253,0.021079648128971278,6.291634499412058,14292.321457261323,3.232955573663849e-10
fixed,NA,X_a:X_f,0.3225752615742434,0.02589538422931174,12.456863304971202,14304.728346135742,1.9591836386117263e-35
fixed,NA,X_c:X_f,0.30965973855042683,0.04053383925883102,7.639536353146265,19.99084732991478,2.3657363312305864e-7
fixed,NA,X_a:X_c:X_f,0.23273379916183895,0.051876758266921674,4.486282623219301,14331.497733414619,7.304039411935242e-6
ran_pars,subj_id,sd__(Intercept),0.20807009129721776,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.1915063354882913,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.037724120074126496,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.36766141649788625,NA,NA,NA,NA
fixed,NA,(Intercept),0.006309316145371495,0.034111385631891145,0.18496217695339937,43.80067452747394,0.8541125025993855
fixed,NA,X_a,0.2212097343703651,0.023289529506222442,9.498248314173233,1234.6515717514424,1.0646519313468126e-20
fixed,NA,X_c,0.14052518836268801,0.017941034259444582,7.832613567900204,19.99222164937048,1.6178136657747968e-7
fixed,NA,X_f,0.26497106642546314,0.021958664547714772,12.066811524430276,19.939398500873803,1.2811127002736878e-10
fixed,NA,X_a:X_c,0.1071021162983041,0.021148845381514184,5.064206313216516,14210.05988478624,4.1524131773274546e-7
fixed,NA,X_a:X_f,0.25023387568110766,0.025846313377641175,9.68160805082465,14213.823233085937,4.224132725392416e-22
fixed,NA,X_c:X_f,0.24634673691086667,0.043917005474701086,5.609370089059866,19.938824588980996,1.741956906977658e-5
